time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-07-08T13:08:45.160Z,38.37,142.195,35,4.8,mb,78,74.8,,0.98,us,usp000j4cz,2014-11-07T01:45:18.575Z,"78 km E of Ishinomaki, Japan",earthquake,,,,25,reviewed,us,us
2011-07-08T02:42:55.370Z,38.582,142.095,49.9,4.4,mb,19,155.4,,1.19,us,usp000j4c7,2014-11-07T01:45:18.379Z,"63 km SSE of ?funato, Japan",earthquake,,10.1,,3,reviewed,us,us
2011-07-07T04:02:06.580Z,38.045,142.141,45.4,4.9,mb,260,72.3,,0.73,us,usp000j49x,2014-11-07T01:45:17.794Z,"84 km ESE of Ishinomaki, Japan",earthquake,,3.7,,176,reviewed,us,us
2011-07-07T02:02:05.090Z,38.115,142.481,39.7,4.6,mb,38,135.9,,0.94,us,usp000j49s,2014-11-07T01:45:17.768Z,"108 km ESE of Ishinomaki, Japan",earthquake,,7.9,,5,reviewed,us,us
2011-07-06T05:04:42.770Z,37.935,142.296,49.4,4.3,mb,24,135.8,,0.96,us,usp000j47p,2014-11-07T01:45:17.325Z,"102 km ESE of Ishinomaki, Japan",earthquake,,9.3,,2,reviewed,us,us
2011-07-03T20:41:08.320Z,37.919,142.602,35,4.7,mb,73,127.8,,0.95,us,usp000j43v,2014-11-07T01:45:16.117Z,"126 km ESE of Ishinomaki, Japan",earthquake,,,,21,reviewed,us,us
2011-07-01T00:37:40.770Z,38.745,142.503,50,4.2,mb,31,135.8,,1.24,us,usp000j40c,2014-11-07T01:45:13.259Z,"77 km ESE of ?funato, Japan",earthquake,,7.4,,6,reviewed,us,us
2011-06-28T13:22:59.920Z,38.21,141.99,60.9,4.9,mb,25,121.6,,0.58,us,usp000j3wa,2014-11-07T01:45:11.455Z,"64 km ESE of Ishinomaki, Japan",earthquake,,5.9,,3,reviewed,us,us
2011-06-21T04:39:51.930Z,38.723,142,54.1,4.3,mb,27,135.6,,0.63,us,usp000j3gj,2014-11-07T01:45:08.404Z,"near the east coast of Honshu, Japan",earthquake,,6.1,,3,reviewed,us,us
2011-06-19T15:49:24.420Z,38.458,142.193,55.8,4.3,mb,35,130.9,,0.97,us,usp000j3eb,2014-11-07T01:45:07.291Z,"78 km E of Ishinomaki, Japan",earthquake,,6.4,,4,reviewed,us,us
2011-06-15T15:16:34.710Z,38.305,142.291,45.5,4.7,mb,37,127.6,,0.57,us,usp000j378,2014-11-07T01:45:05.959Z,"87 km E of Ishinomaki, Japan",earthquake,,4.7,,7,reviewed,us,us
2011-06-11T02:08:33.740Z,38.346,142.442,40.1,4,mb,15,155.9,,0.74,us,usp000j2z3,2014-11-07T01:45:04.249Z,"100 km E of Ishinomaki, Japan",earthquake,,9.2,,3,reviewed,us,us
2011-06-10T22:35:55.070Z,38.315,142.156,31.5,5,mwc,336,31.8,,0.76,us,usp000j2yy,2014-11-07T01:45:04.215Z,"75 km E of Ishinomaki, Japan",earthquake,,3.6,,,reviewed,us,gcmt
2011-06-07T08:06:51.830Z,38.065,142.842,37,4.5,mb,28,129.3,,1.18,us,usp000j2tz,2014-11-07T01:45:02.732Z,"140 km ESE of Ishinomaki, Japan",earthquake,,9.9,,6,reviewed,us,us
2011-06-06T03:00:08.390Z,38.312,142.166,50.1,4.6,mb,86,34,,0.8,us,usp000j2sg,2014-11-07T01:45:02.460Z,"76 km E of Ishinomaki, Japan",earthquake,,4.6,,34,reviewed,us,us
2011-06-02T20:25:32.640Z,37.876,142.249,28.2,4.4,mb,39,121.1,,0.82,us,usp000j2kq,2014-11-07T01:45:00.750Z,"102 km SE of Ishinomaki, Japan",earthquake,,14.7,,8,reviewed,us,us
2011-05-31T23:54:00.050Z,38.628,142.001,61.1,4.7,mb,69,97.6,,0.89,us,usp000j2h2,2014-11-07T01:44:56.703Z,"55 km SSE of ?funato, Japan",earthquake,,5.6,,21,reviewed,us,us
2011-05-24T21:41:59.850Z,37.886,142.687,43.6,4.4,mb,40,129.1,,0.71,us,usp000j25n,2014-11-07T01:44:54.945Z,"135 km ESE of Ishinomaki, Japan",earthquake,,7.7,,9,reviewed,us,us
2011-05-23T14:40:27.220Z,38.12,142.485,36.9,4.7,mb,169,119.7,,0.84,us,usp000j23m,2014-11-07T01:44:54.448Z,"108 km ESE of Ishinomaki, Japan",earthquake,,4.5,,95,reviewed,us,us
2011-05-22T19:00:51.550Z,37.998,142.825,10,4.4,mb,30,129,,0.91,us,usp000j226,2014-11-07T01:44:54.254Z,"141 km ESE of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2011-05-21T10:42:28.230Z,38.779,142.214,35,4.6,mb,80,130.2,,0.85,us,usp000j1xw,2014-11-07T01:44:53.176Z,"53 km SE of ?funato, Japan",earthquake,,,,29,reviewed,us,us
2011-05-20T23:43:20.720Z,38.101,142.076,35.1,4.5,mb,43,120.5,,0.94,us,usp000j1x1,2014-11-07T01:44:53.015Z,"76 km ESE of Ishinomaki, Japan",earthquake,,6.8,,7,reviewed,us,us
2011-05-20T00:10:12.630Z,37.827,142.236,45.7,4.7,mb,69,86.8,,0.81,us,usp000j1v4,2014-11-07T01:44:52.626Z,"104 km SE of Ishinomaki, Japan",earthquake,,5.2,,23,reviewed,us,us
2011-05-15T15:34:11.020Z,38.392,142.215,41.6,4.4,mb,12,177.6,,0.5,us,usp000j1n9,2014-11-07T01:44:51.447Z,"79 km E of Ishinomaki, Japan",earthquake,,8.4,,1,reviewed,us,us
2011-05-15T04:54:58.580Z,38.635,142.453,43.7,4.3,mb,38,108.1,,0.65,us,usp000j1mj,2014-11-07T01:44:51.251Z,"80 km SE of ?funato, Japan",earthquake,,7.2,,10,reviewed,us,us
2011-05-11T12:40:28.740Z,37.921,142.79,39.5,4.5,mb,21,150.1,,0.8,us,usp000j1e0,2014-11-07T01:44:49.578Z,"141 km ESE of Ishinomaki, Japan",earthquake,,7.6,,5,reviewed,us,us
2011-05-10T14:35:32.100Z,38.679,142.654,35,4.1,mb,11,175.7,,0.78,us,usp000j1bv,2014-11-07T01:44:49.086Z,"92 km ESE of ?funato, Japan",earthquake,,,,1,reviewed,us,us
2011-05-10T08:54:50.000Z,38.187,142.138,58.7,5,mb,78,104.3,,0.97,us,usp000j1a7,2014-11-07T01:44:48.683Z,"77 km ESE of Ishinomaki, Japan",earthquake,,8.2,,39,reviewed,us,us
2011-05-08T13:28:43.970Z,38.543,142.49,41.5,4.8,mb,47,129.9,,0.8,us,usp000j17a,2014-11-07T01:44:47.682Z,"89 km SE of ?funato, Japan",earthquake,,6.1,,9,reviewed,us,us
2011-05-07T02:56:58.810Z,38.394,142.282,35,4.2,mb,9,211.3,,0.37,us,usp000j14w,2014-11-07T01:44:46.549Z,"85 km E of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2011-05-05T18:18:51.780Z,37.938,142.663,28.7,4.7,mb,34,121,,0.9,us,usp000j121,2014-11-07T01:44:45.638Z,"130 km ESE of Ishinomaki, Japan",earthquake,,14.9,,3,reviewed,us,us
2011-05-04T16:29:05.280Z,37.831,141.942,45.9,4.5,mb,27,132.4,,0.91,us,usp000j100,2014-11-07T01:44:44.880Z,"85 km SE of Ishinomaki, Japan",earthquake,,7.4,,4,reviewed,us,us
2011-05-02T12:36:49.400Z,38.327,142.063,51.6,4.8,mb,207,119.9,,0.78,us,usp000j0wq,2014-11-07T01:44:43.598Z,"67 km E of Ishinomaki, Japan",earthquake,,4.2,,112,reviewed,us,us
2011-04-28T20:59:22.320Z,37.825,142.631,38,4.6,mb,41,120.9,,0.65,us,usp000j0qx,2014-11-07T01:44:38.942Z,"133 km ESE of Ishinomaki, Japan",earthquake,,6.5,,8,reviewed,us,us
2011-04-25T00:46:12.430Z,38.683,142.024,85,4.4,mb,22,152.6,,0.58,us,usp000j0hs,2014-11-07T01:44:37.705Z,"50 km SSE of ?funato, Japan",earthquake,,6.8,,4,reviewed,us,us
2011-04-24T09:51:58.170Z,38.682,141.922,59.4,4.7,mb,89,100.1,,0.86,us,usp000j0gp,2014-11-07T01:44:37.367Z,"46 km SSE of ?funato, Japan",earthquake,,4.7,,33,reviewed,us,us
2011-04-24T08:20:46.860Z,38.247,141.983,44.7,4.3,mb,19,120.4,,0.79,us,usp000j0gf,2014-11-07T01:44:37.198Z,"62 km ESE of Ishinomaki, Japan",earthquake,,9.2,,1,reviewed,us,us
2011-04-21T08:18:16.140Z,38.327,142.093,40.2,5,mwc,354,65.1,,0.7,us,usp000j0bs,2014-11-07T01:44:36.024Z,"70 km E of Ishinomaki, Japan",earthquake,,3.6,,,reviewed,us,gcmt
2011-04-18T10:56:04.030Z,38.547,141.948,35,4.6,mb,35,130,,1.12,us,usp000j06j,2014-11-07T01:44:35.022Z,"58 km ENE of Ishinomaki, Japan",earthquake,,,,7,reviewed,us,us
2011-04-17T17:34:20.580Z,38.012,142.605,23.5,4.6,mb,59,121.2,,1.18,us,usp000j059,2022-07-19T12:38:35.468Z,"122 km ESE of Ishinomaki, Japan",earthquake,,14.8,,17,reviewed,us,us
2011-04-17T04:23:57.280Z,38.411,141.931,59.5,4.4,mb,50,120.4,,0.87,us,usp000j044,2014-11-07T01:44:34.611Z,"55 km E of Ishinomaki, Japan",earthquake,,6.2,,18,reviewed,us,us
2011-04-17T01:37:51.520Z,38.607,142.217,36.2,4.7,mb,100,121.6,,0.83,us,usp000j03p,2014-11-07T01:44:34.498Z,"67 km SE of ?funato, Japan",earthquake,,5.8,,41,reviewed,us,us
2011-04-16T07:20:22.660Z,38.266,141.963,60.8,4.5,mb,43,129.7,,0.87,us,usp000j02e,2014-11-07T01:44:34.229Z,"60 km ESE of Ishinomaki, Japan",earthquake,,6.6,,15,reviewed,us,us
2011-04-16T03:22:39.670Z,38.204,141.985,55.7,4.3,mb,49,98,,0.88,us,usp000j022,2014-11-07T01:44:34.158Z,"near the east coast of Honshu, Japan",earthquake,,6.2,,19,reviewed,us,us
2011-04-15T17:07:55.620Z,38.364,141.978,66.8,4.4,mb,52,155.4,,0.78,us,usp000j00x,2014-11-07T01:44:33.848Z,"59 km E of Ishinomaki, Japan",earthquake,,4,,13,reviewed,us,us
2011-04-14T00:10:06.630Z,38.288,142.217,24,4.5,mb,38,127.3,,0.84,us,usp000hzws,2014-11-07T01:44:32.764Z,"81 km E of Ishinomaki, Japan",earthquake,,12.6,,9,reviewed,us,us
2011-04-13T08:26:06.210Z,38.727,141.927,35,4.3,mb,45,134.5,,1.28,us,usp000hzv5,2014-11-07T01:44:32.468Z,"42 km SSE of ?funato, Japan",earthquake,,,,5,reviewed,us,us
2011-04-12T22:11:41.320Z,37.936,142.163,39.1,4.2,mb,34,129.3,,0.53,us,usp000hzu5,2014-11-07T01:44:32.280Z,"92 km SE of Ishinomaki, Japan",earthquake,,7.5,,3,reviewed,us,us
2011-04-11T13:24:10.640Z,38.141,142.405,18.5,4.5,mb,71,121.4,,0.81,us,usp000hzrj,2014-11-07T01:44:31.613Z,"101 km ESE of Ishinomaki, Japan",earthquake,,12.8,,23,reviewed,us,us
2011-04-11T09:19:05.060Z,38.099,142.376,23,4.2,mb,25,121.3,,0.31,us,usp000hzqt,2014-11-07T01:44:31.460Z,"100 km ESE of Ishinomaki, Japan",earthquake,,14.4,,1,reviewed,us,us
2011-04-09T08:17:04.550Z,37.902,142.724,25.8,4.2,mb,31,106.9,,1.1,us,usp000hzkf,2014-11-07T01:44:30.632Z,"137 km ESE of Ishinomaki, Japan",earthquake,,20.8,,5,reviewed,us,us
2011-04-08T20:38:16.940Z,38.245,142.691,35,4.1,mb,23,184,,1.3,us,usp000hzjn,2014-11-07T01:44:30.520Z,"123 km E of Ishinomaki, Japan",earthquake,,,,2,reviewed,us,us
2011-04-08T17:00:35.290Z,38.468,142.548,35,4.1,mb,16,230.4,,0.62,us,usp000hzj4,2014-11-07T01:44:30.415Z,"98 km SE of ?funato, Japan",earthquake,,,,3,reviewed,us,us
2011-04-08T13:20:28.190Z,37.909,142.249,35,4.5,mb,35,135.8,,1.2,us,usp000hzhy,2014-11-07T01:44:30.388Z,"100 km SE of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
2011-04-08T11:09:11.600Z,38.53,142.646,35,4,mb,14,141.1,,0.7,us,usp000hzhr,2014-11-07T01:44:30.368Z,"100 km SE of ?funato, Japan",earthquake,,,,5,reviewed,us,us
2011-04-08T02:21:06.290Z,38.288,141.914,40.3,4.5,mb,34,126.1,,0.69,us,usp000hzgr,2014-11-07T01:44:30.255Z,"55 km ESE of Ishinomaki, Japan",earthquake,,7.8,,10,reviewed,us,us
2011-04-07T23:07:09.690Z,38.457,141.912,62.1,4.3,mb,16,165.3,,0.59,us,usp000hzg7,2014-11-07T01:44:30.189Z,"53 km E of Ishinomaki, Japan",earthquake,,8.6,,3,reviewed,us,us
2011-04-07T22:33:03.380Z,38.747,142.593,35,4.1,mb,11,156,,0.45,us,usp000hzg5,2014-11-07T01:44:30.186Z,"84 km ESE of ?funato, Japan",earthquake,,,,3,reviewed,us,us
2011-04-07T21:42:49.990Z,38.437,142.234,35,4.2,mb,21,129.8,,1.45,us,usp000hzg0,2014-11-07T01:44:30.147Z,"81 km E of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2011-04-07T20:40:57.180Z,38.431,142.521,35,4.1,mb,6,237.8,,0.81,us,usp000hzfu,2014-11-07T01:44:30.066Z,"99 km SE of ?funato, Japan",earthquake,,,,1,reviewed,us,us
2011-04-07T15:31:27.410Z,38.216,142.254,69.9,4.6,mb,18,170.3,,0.95,us,usp000hzff,2014-11-07T01:44:30.014Z,"86 km ESE of Ishinomaki, Japan",earthquake,,9,,6,reviewed,us,us
2011-04-07T15:06:45.580Z,38.07,142.374,72.5,4.7,mb,35,164.3,,1.49,us,usp000hzfb,2014-11-07T01:44:29.997Z,"101 km ESE of Ishinomaki, Japan",earthquake,,10,,6,reviewed,us,us
2011-04-07T06:34:24.570Z,37.992,142.437,27.6,4.6,mb,52,112.7,,0.69,us,usp000hzek,2014-11-07T01:44:29.753Z,"110 km ESE of Ishinomaki, Japan",earthquake,,10.6,,9,reviewed,us,us
2011-04-06T16:25:41.200Z,38.323,142.163,45.3,4.8,mb,77,121.1,,0.87,us,usp000hzdf,2014-11-07T01:44:29.188Z,"76 km E of Ishinomaki, Japan",earthquake,,5.8,,30,reviewed,us,us
2011-04-06T05:54:26.590Z,38.347,142.166,45.8,4.6,mb,60,121.7,,0.91,us,usp000hzcs,2014-11-07T01:44:28.986Z,"76 km E of Ishinomaki, Japan",earthquake,,6.6,,17,reviewed,us,us
2011-04-05T22:01:59.330Z,38.372,142.104,16.3,5,mwc,196,61,,1.08,us,usp000hzc8,2014-11-07T01:44:28.911Z,"70 km E of Ishinomaki, Japan",earthquake,,12.8,,,reviewed,us,gcmt
2011-04-05T11:00:02.330Z,38.377,142.18,40.6,4.6,mb,26,135.7,,0.77,us,usp000hzb0,2014-11-07T01:44:28.721Z,"77 km E of Ishinomaki, Japan",earthquake,,7.6,,4,reviewed,us,us
2011-04-04T08:50:09.010Z,37.814,142.534,35,4.4,mb,41,82.1,,0.91,us,usp000hz8e,2014-11-07T01:44:28.312Z,"127 km ESE of Ishinomaki, Japan",earthquake,,,,9,reviewed,us,us
2011-04-04T08:42:31.690Z,37.828,142.473,36.6,5,mwc,193,72.9,,0.75,us,usp000hz8c,2014-11-07T01:44:28.294Z,"121 km ESE of Ishinomaki, Japan",earthquake,,4.6,,,reviewed,us,gcmt
2011-04-04T08:38:23.980Z,37.817,142.403,35,5.1,mwc,163,96.9,,1.12,us,usp000hz8b,2014-11-07T01:44:28.278Z,"117 km SE of Ishinomaki, Japan",earthquake,,,,,reviewed,us,gcmt
2011-04-04T07:44:02.820Z,38.303,142.164,45.8,4.7,mb,23,129.7,,0.86,us,usp000hz87,2014-11-07T01:44:28.251Z,"76 km E of Ishinomaki, Japan",earthquake,,9,,1,reviewed,us,us
2011-04-03T14:55:30.440Z,37.805,142.162,50.9,5,mb,43,116,,0.62,us,usp000hz75,2014-11-07T01:44:28.033Z,"101 km SE of Ishinomaki, Japan",earthquake,,6.1,,4,reviewed,us,us
2011-04-03T14:53:26.470Z,37.881,142.095,48.7,4.9,mb,207,68.6,,0.75,us,usp000hz74,2014-11-07T01:44:28.015Z,"91 km SE of Ishinomaki, Japan",earthquake,,4,,120,reviewed,us,us
2011-04-03T08:42:06.520Z,38.363,142.084,35,4.7,mb,26,120.9,,0.73,us,usp000hz6j,2014-11-07T01:44:27.871Z,"68 km E of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
2011-04-02T04:08:06.750Z,38.744,141.924,31.6,5.2,mwc,357,33.2,,0.74,us,usp000hz3x,2022-04-08T21:41:04.706Z,"40 km SSE of ?funato, Japan",earthquake,,7.4,,,reviewed,us,gcmt
2011-04-01T18:01:01.520Z,38.299,142.266,45.2,4.5,mb,28,122.8,,0.85,us,usp000hz33,2014-11-07T01:44:26.705Z,"85 km E of Ishinomaki, Japan",earthquake,,8.1,,3,reviewed,us,us
2011-04-01T13:30:24.880Z,38.4,142.356,10,4.6,mb,24,126.8,,1.05,us,usp000hz2j,2014-11-07T01:44:26.340Z,"92 km E of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
2011-04-01T07:44:39.640Z,38.234,142.216,58.3,4.4,mb,23,107.4,,1.44,us,usp000hz24,2014-11-07T01:44:25.711Z,"82 km ESE of Ishinomaki, Japan",earthquake,,12.8,,3,reviewed,us,us
2011-04-01T06:42:54.510Z,37.912,142.66,35,4.1,mb,26,120,,1.12,us,usp000hz21,2014-11-07T01:44:25.674Z,"131 km ESE of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
2011-04-01T04:14:19.160Z,38.411,142.199,35,4.5,mb,15,135.7,,1.07,us,usp000hz1r,2014-11-07T01:44:25.430Z,"78 km E of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2011-04-01T03:36:23.150Z,38.409,142.256,19.2,4.6,mb,37,99.4,,0.58,us,usp000hz1q,2014-11-07T01:44:25.408Z,"83 km E of Ishinomaki, Japan",earthquake,,14.6,,8,reviewed,us,us
2011-03-31T15:04:05.940Z,38.079,142.391,38.5,4.6,mb,28,134.6,,0.94,us,usp000hz07,2014-11-07T01:44:22.987Z,"102 km ESE of Ishinomaki, Japan",earthquake,,8.7,,3,reviewed,us,us
2011-03-31T14:42:36.660Z,38.508,142.574,39.2,4.6,mb,95,121.8,,1.06,us,usp000hz06,2014-11-07T01:44:22.980Z,"97 km SE of ?funato, Japan",earthquake,,6.7,,37,reviewed,us,us
2011-03-31T13:43:00.130Z,38.314,142.29,35,4.5,mb,31,121.5,,1.08,us,usp000hz04,2014-11-07T01:44:22.976Z,"87 km E of Ishinomaki, Japan",earthquake,,,,5,reviewed,us,us
2011-03-31T10:30:32.300Z,38.454,142.127,43.7,4.5,mb,35,129.9,,0.69,us,usp000hyzv,2014-11-07T01:44:22.953Z,"72 km E of Ishinomaki, Japan",earthquake,,6.6,,2,reviewed,us,us
2011-03-31T01:28:46.460Z,38.21,141.999,35.8,4.6,mb,61,98,,1.07,us,usp000hyyv,2014-11-07T01:44:22.731Z,"65 km ESE of Ishinomaki, Japan",earthquake,,6.8,,18,reviewed,us,us
2011-03-30T13:00:05.230Z,38.671,141.978,47.8,5.2,mwc,267,117.1,,0.81,us,usp000hyxr,2022-04-08T22:20:28.975Z,"49 km SSE of ?funato, Japan",earthquake,,1.8,,,reviewed,us,gcmt
2011-03-30T07:58:42.870Z,38.312,142.224,56.6,4.6,mb,36,121.6,,0.87,us,usp000hyxa,2014-11-07T01:44:22.395Z,"81 km E of Ishinomaki, Japan",earthquake,,7.7,,5,reviewed,us,us
2011-03-29T22:33:04.230Z,38.417,142.281,26.9,4.3,mb,14,155.7,,0.73,us,usp000hywg,2014-11-07T01:44:22.215Z,"85 km E of Ishinomaki, Japan",earthquake,,28,,2,reviewed,us,us
2011-03-29T16:44:52.750Z,37.996,142.406,35,4.7,mb,22,142.9,,1.07,us,usp000hyvt,2014-11-07T01:44:22.121Z,"107 km ESE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-29T14:22:31.370Z,38.271,142.871,16.4,4.5,mb,40,127.9,,0.71,us,usp000hyvm,2014-11-07T01:44:22.067Z,"134 km SE of ?funato, Japan",earthquake,,15.9,,6,reviewed,us,us
2011-03-29T14:15:59.760Z,38.354,142.697,43.7,4.6,mb,44,126.9,,0.67,us,usp000hyvk,2014-11-07T01:44:22.063Z,"116 km SE of ?funato, Japan",earthquake,,5.7,,9,reviewed,us,us
2011-03-28T14:51:01.730Z,38.362,142.22,43.4,4,mb,14,142.6,,0.93,us,usp000hyth,2014-11-07T01:44:21.721Z,"80 km E of Ishinomaki, Japan",earthquake,,10.8,,2,reviewed,us,us
2011-03-28T11:34:16.630Z,37.962,142.091,56.9,4.5,mb,29,121.2,,0.73,us,usp000hyt3,2014-11-07T01:44:21.641Z,"85 km SE of Ishinomaki, Japan",earthquake,,9.6,,3,reviewed,us,us
2011-03-28T11:18:46.350Z,38.799,142.899,34,5.2,mwc,304,66.8,,0.83,us,usp000hyt1,2014-11-07T01:44:21.610Z,"103 km ESE of Kamaishi, Japan",earthquake,,7.3,,,reviewed,us,gcmt
2011-03-28T07:32:43.020Z,38.797,142.422,35,4.5,mb,81,122.2,,0.79,us,usp000hysr,2014-11-07T01:44:21.559Z,"68 km ESE of ?funato, Japan",earthquake,,,,30,reviewed,us,us
2011-03-28T01:19:49.260Z,38.576,141.916,66.3,4.7,mb,127,114.8,,1.05,us,usp000hys3,2014-11-07T01:44:21.424Z,"56 km ENE of Ishinomaki, Japan",earthquake,,6.3,,71,reviewed,us,us
2011-03-27T22:42:01.440Z,38.313,142.185,38.3,4.9,mb,41,85.8,,0.91,us,usp000hyrt,2014-11-07T01:44:21.391Z,"78 km E of Ishinomaki, Japan",earthquake,,7.5,,13,reviewed,us,us
2011-03-27T22:23:58.800Z,38.415,142.011,19,6.2,mww,629,20.4,,0.91,us,usp000hyrs,2022-07-19T10:31:26.295Z,"62 km E of Ishinomaki, Japan",earthquake,,,,,reviewed,us,us
2011-03-26T19:41:58.250Z,37.969,142.526,40.3,4.3,mb,31,177.9,,1.04,us,usp000hyp2,2014-11-07T01:44:20.359Z,"118 km ESE of Ishinomaki, Japan",earthquake,,8.8,,7,reviewed,us,us
2011-03-25T19:30:15.520Z,38.454,142.148,51.3,4.5,mb,28,133.8,,1.43,us,usp000hykk,2014-11-07T01:44:19.822Z,"74 km E of Ishinomaki, Japan",earthquake,,12.1,,9,reviewed,us,us
2011-03-24T19:44:45.430Z,38.746,142.101,36.8,4.9,mb,70,73.7,,0.75,us,usp000hygw,2014-11-07T01:44:19.331Z,"49 km SE of ?funato, Japan",earthquake,,6.9,,31,reviewed,us,us
2011-03-24T16:42:07.870Z,38.29,142.18,12.7,4.4,mb,31,134,,1.25,us,usp000hyg9,2014-11-07T01:44:19.253Z,"78 km E of Ishinomaki, Japan",earthquake,,27,,8,reviewed,us,us
2011-03-24T10:44:12.100Z,38.395,142.386,35,4.7,mb,24,135.8,,0.95,us,usp000hyfp,2014-11-07T01:44:19.127Z,"94 km E of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2011-03-24T04:56:09.720Z,38.746,142.302,48.7,4.8,mb,91,130.2,,0.99,us,usp000hyf2,2014-11-07T01:44:18.986Z,"62 km SE of ?funato, Japan",earthquake,,6.4,,33,reviewed,us,us
2011-03-24T03:58:09.600Z,38.608,142.812,41.6,5.1,mwc,358,46.8,,0.82,us,usp000hyew,2014-11-07T01:44:18.935Z,"near the east coast of Honshu, Japan",earthquake,,4.2,,,reviewed,us,gcmt
2011-03-24T03:40:50.250Z,37.846,142.784,20.9,4.3,mb,25,122.7,,0.79,us,usp000hyev,2014-11-07T01:44:18.933Z,"144 km ESE of Ishinomaki, Japan",earthquake,,17.6,,1,reviewed,us,us
2011-03-24T02:53:22.620Z,38.178,142.797,35,4.2,mb,20,146.5,,0.85,us,usp000hyer,2014-11-07T01:44:18.926Z,"133 km ESE of Ishinomaki, Japan",earthquake,,,,4,reviewed,us,us
2011-03-24T02:49:38.470Z,38.051,142.425,35.1,4.3,mb,30,142.8,,0.71,us,usp000hyeq,2014-11-07T01:44:18.924Z,"106 km ESE of Ishinomaki, Japan",earthquake,,7.7,,5,reviewed,us,us
2011-03-24T01:11:16.120Z,38.312,142.296,34.9,4.6,mb,22,129.7,,0.87,us,usp000hyej,2014-11-07T01:44:18.913Z,"87 km E of Ishinomaki, Japan",earthquake,,21,,2,reviewed,us,us
2011-03-23T20:58:20.840Z,38.295,142.284,41,4.6,mb,49,121.4,,0.74,us,usp000hye7,2014-11-07T01:44:18.857Z,"87 km E of Ishinomaki, Japan",earthquake,,6.2,,7,reviewed,us,us
2011-03-22T22:30:39.660Z,38.009,142.636,35,4.6,mb,73,129.3,,0.77,us,usp000hyb3,2014-11-07T01:44:18.223Z,"125 km ESE of Ishinomaki, Japan",earthquake,,,,14,reviewed,us,us
2011-03-22T21:32:15.660Z,38.023,142.817,20.8,4.5,mb,55,138.8,,0.51,us,usp000hyax,2014-11-07T01:44:18.133Z,"139 km ESE of Ishinomaki, Japan",earthquake,,12,,17,reviewed,us,us
2011-03-22T14:31:33.610Z,38.09,142.583,42,4.5,mb,75,85.5,,0.77,us,usp000hy9h,2014-11-07T01:44:17.818Z,"118 km ESE of Ishinomaki, Japan",earthquake,,5.9,,21,reviewed,us,us
2011-03-21T18:48:15.310Z,38.337,142.395,39.6,4,mb,12,162.9,,1.05,us,usp000hy65,2014-11-07T01:44:16.853Z,"96 km E of Ishinomaki, Japan",earthquake,,18.6,,2,reviewed,us,us
2011-03-21T09:24:16.700Z,37.919,142.631,10,4.6,mb,23,122.2,,1.05,us,usp000hy53,2014-11-07T01:44:16.467Z,"129 km ESE of Ishinomaki, Japan",earthquake,,,,1,reviewed,us,us
2011-03-21T01:30:38.260Z,38.18,142.698,28.4,4.3,mb,20,136,,0.43,us,usp000hy47,2014-11-07T01:44:16.075Z,"125 km ESE of Ishinomaki, Japan",earthquake,,25.3,,2,reviewed,us,us
2011-03-20T18:43:43.580Z,38.277,142.014,35,4.6,mb,43,120.5,,1.2,us,usp000hy32,2014-11-07T01:44:15.939Z,"64 km ESE of Ishinomaki, Japan",earthquake,,,,12,reviewed,us,us
2011-03-20T14:19:27.910Z,37.808,142.031,35,4.2,mb,13,176.8,,1.06,us,usp000hy24,2014-11-07T01:44:15.690Z,"93 km SE of Ishinomaki, Japan",earthquake,,,,3,reviewed,us,us
2011-03-20T11:02:49.430Z,38.437,142.152,35,4.9,mb,74,77.3,,0.94,us,usp000hy1p,2014-11-07T01:44:15.531Z,"74 km E of Ishinomaki, Japan",earthquake,,,,21,reviewed,us,us
2011-03-20T05:23:58.490Z,38.373,142.034,43.9,4.6,mb,28,129.8,,0.51,us,usp000hy0p,2014-11-07T01:44:15.222Z,"near the east coast of Honshu, Japan",earthquake,,5,,2,reviewed,us,us
2011-03-20T00:58:48.360Z,38.283,141.93,76,4.1,mb,20,142.4,,0.57,us,usp000hxzu,2014-11-07T01:44:14.999Z,"57 km ESE of Ishinomaki, Japan",earthquake,,10.1,,2,reviewed,us,us
2011-03-19T22:37:15.690Z,38.198,142.179,58.9,4.6,mb,36,129.6,,0.4,us,usp000hxz4,2014-11-07T01:44:14.920Z,"80 km ESE of Ishinomaki, Japan",earthquake,,4.9,,3,reviewed,us,us
2011-03-19T21:22:38.180Z,38.511,142.383,57.8,4.2,mb,19,178,,0.44,us,usp000hxz0,2014-11-07T01:44:14.904Z,"85 km SE of ?funato, Japan",earthquake,,11.3,,3,reviewed,us,us
